Open,Close,High,Low,Volume,Time
1268.25,1257.46,1268.4399,1257.17,,2005-11-28
1257.46,1257.48,1266.1801,1257.46,,2005-11-29
1257.48,1249.48,1260.9301,1249.39,,2005-11-30
1249.48,1264.67,1266.17,1249.48,,2005-12-01
1264.67,1265.08,1266.85,1261.42,,2005-12-02
1265.08,1262.09,1265.08,1258.12,,2005-12-05
1262.09,1263.7,1272.89,1262.09,,2005-12-06
1263.7,1257.37,1264.85,1253.02,,2005-12-07
1257.37,1255.84,1263.36,1250.91,,2005-12-08
1255.84,1259.37,1263.08,1254.24,,2005-12-09
1259.37,1260.4301,1263.86,1255.52,,2005-12-12
1260.4301,1267.4301,1272.11,1258.5601,,2005-12-13
1267.4301,1272.74,1275.8001,1267.07,,2005-12-14
1272.74,1270.9399,1275.17,1267.74,,2005-12-15
1270.9399,1267.32,1275.24,1267.32,,2005-12-16
1267.32,1259.92,1270.51,1259.28,,2005-12-19
1259.92,1259.62,1263.86,1257.21,,2005-12-20
1259.62,1262.79,1269.37,1259.62,,2005-12-21
1262.79,1268.12,1268.1899,1262.5,,2005-12-22
1268.12,1268.66,1269.76,1265.92,,2005-12-23
1268.66,1256.54,1271.83,1256.54,,2005-12-27
1256.54,1258.17,1261.1,1256.54,,2005-12-28
1258.17,1254.42,1260.61,1254.1801,,2005-12-29
1254.42,1248.29,1254.42,1246.59,,2005-12-30
1248.29,1268.8001,1270.22,1245.74,,2006-01-03
1268.8001,1273.46,1275.37,1267.74,,2006-01-04
1273.46,1273.48,1276.91,1270.3001,,2006-01-05
1273.48,1285.45,1286.09,1273.48,,2006-01-06
1285.45,1290.15,1290.78,1284.82,,2006-01-09
1290.15,1289.6899,1290.15,1283.76,,2006-01-10
1289.72,1294.1801,1294.9,1288.12,,2006-01-11
1294.1801,1286.0601,1294.1801,1285.04,,2006-01-12
1286.0601,1287.61,1288.96,1282.78,,2006-01-13
1287.61,1282.9301,1287.61,1278.61,,2006-01-17
1282.9301,1277.9301,1282.9301,1272.08,,2006-01-18
1277.9301,1285.04,1287.79,1277.9301,,2006-01-19
1285.04,1261.49,1285.04,1260.92,,2006-01-20
1261.49,1263.82,1268.1899,1261.49,,2006-01-23
1263.82,1266.86,1271.47,1263.82,,2006-01-24
1266.86,1264.6801,1271.87,1259.42,,2006-01-25
1264.6801,1273.83,1276.4399,1264.6801,,2006-01-26
1273.83,1283.72,1286.38,1273.83,,2006-01-27
1283.72,1285.1899,1287.9399,1283.51,,2006-01-30
1285.2,1280.08,1285.2,1276.85,,2006-01-31
1280.08,1282.46,1283.33,1277.57,,2006-02-01
1282.46,1270.84,1282.46,1267.72,,2006-02-02
1270.84,1264.03,1270.87,1261.02,,2006-02-03
1264.03,1265.02,1267.04,1261.62,,2006-02-06
1265.02,1254.78,1265.78,1253.61,,2006-02-07
1254.78,1265.65,1266.47,1254.78,,2006-02-08
1265.65,1263.78,1274.5601,1262.8001,,2006-02-09
1263.82,1266.99,1269.89,1254.98,,2006-02-10
1266.99,1262.86,1266.99,1258.34,,2006-02-13
1262.86,1275.53,1278.21,1260.8001,,2006-02-14
1275.53,1280.0,1281.0,1271.0601,,2006-02-15
1280.0,1289.38,1289.39,1280.0,,2006-02-16
1289.38,1287.24,1289.47,1284.07,,2006-02-17
1287.24,1283.03,1291.92,1281.33,,2006-02-21
1283.03,1292.67,1294.17,1283.03,,2006-02-22
1292.67,1287.79,1293.84,1285.14,,2006-02-23
1287.79,1289.4301,1292.11,1285.62,,2006-02-24
1289.4301,1294.12,1297.57,1289.4301,,2006-02-27
1294.12,1280.66,1294.12,1278.66,,2006-02-28
1280.66,1291.24,1291.8001,1280.66,,2006-03-01
1291.24,1289.14,1291.24,1283.21,,2006-03-02
1289.14,1287.23,1297.33,1284.2,,2006-03-03
1287.23,1278.26,1288.23,1275.67,,2006-03-06
1278.26,1275.88,1278.26,1271.11,,2006-03-07
1275.88,1278.47,1280.33,1268.42,,2006-03-08
1278.47,1272.23,1282.74,1272.23,,2006-03-09
1272.23,1281.42,1284.37,1271.11,,2006-03-10
1281.58,1284.13,1287.37,1281.58,,2006-03-13
1284.13,1297.48,1298.14,1282.67,,2006-03-14
1297.48,1303.02,1304.4,1294.97,,2006-03-15
1303.02,1305.33,1310.45,1303.02,,2006-03-16
1305.33,1307.25,1309.79,1305.32,,2006-03-17
1307.25,1305.08,1310.0,1303.59,,2006-03-20
1305.08,1297.23,1310.88,1295.82,,2006-03-21
1297.23,1305.04,1305.97,1295.8101,,2006-03-22
1305.04,1301.67,1305.04,1298.11,,2006-03-23
1301.67,1302.95,1306.53,1298.89,,2006-03-24
1302.95,1301.61,1303.74,1299.09,,2006-03-27
1301.61,1293.23,1306.24,1291.84,,2006-03-28
1293.23,1302.89,1305.6,1293.23,,2006-03-29
1302.89,1300.25,1310.15,1296.72,,2006-03-30
1300.25,1294.87,1303.0,1294.87,,2006-03-31
1302.88,1297.8101,1309.1899,1296.65,,2006-04-03
1297.8101,1305.9301,1307.5501,1294.71,,2006-04-04
1305.9301,1311.5601,1312.8101,1304.82,,2006-04-05
1311.5601,1309.04,1311.99,1302.4399,,2006-04-06
1309.04,1295.5,1314.07,1294.1801,,2006-04-07
1295.51,1296.62,1300.74,1293.17,,2006-04-10
1296.6,1286.57,1300.71,1282.96,,2006-04-11
1286.57,1288.12,1290.9301,1286.45,,2006-04-12
1288.12,1289.12,1292.09,1283.37,,2006-04-13
1289.12,1285.33,1292.45,1280.74,,2006-04-17
1285.33,1307.28,1309.02,1285.33,,2006-04-18
1307.65,1309.9301,1310.39,1302.79,,2006-04-19
1309.9301,1311.46,1318.16,1306.38,,2006-04-20
1311.46,1311.28,1317.67,1306.59,,2006-04-21
1311.28,1308.11,1311.28,1303.79,,2006-04-24
1308.11,1301.74,1310.79,1299.17,,2006-04-25
1301.74,1305.41,1310.97,1301.74,,2006-04-26
1305.41,1309.72,1315.0,1295.57,,2006-04-27
1309.72,1310.61,1316.04,1306.16,,2006-04-28
1310.61,1305.1899,1317.21,1303.46,,2006-05-01
1305.1899,1313.21,1313.66,1305.1899,,2006-05-02
1313.21,1308.12,1313.47,1303.92,,2006-05-03
1307.85,1312.25,1315.14,1307.85,,2006-05-04
1312.25,1325.76,1326.53,1312.25,,2006-05-05
1325.76,1324.66,1326.7,1322.87,,2006-05-08
1324.66,1325.14,1326.6,1322.48,,2006-05-09
1324.57,1322.85,1325.51,1317.4399,,2006-05-10
1322.63,1305.92,1322.63,1303.45,,2006-05-11
1305.88,1291.24,1305.88,1290.38,,2006-05-12
1291.1899,1294.5,1294.8101,1284.51,,2006-05-15
1294.5,1292.08,1297.88,1288.51,,2006-05-16
1291.73,1270.32,1291.73,1267.3101,,2006-05-17
1270.25,1261.8101,1274.89,1261.75,,2006-05-18
1261.8101,1267.03,1272.15,1256.28,,2006-05-19
1267.03,1262.07,1268.77,1252.98,,2006-05-22
1262.0601,1256.58,1273.67,1256.15,,2006-05-23
1256.5601,1258.57,1264.53,1245.34,,2006-05-24
1258.41,1272.88,1273.26,1258.41,,2006-05-25
1272.71,1280.16,1280.54,1272.5,,2006-05-26
1280.04,1259.87,1280.04,1259.87,,2006-05-30
1259.38,1270.09,1270.09,1259.38,,2006-05-31
1270.0501,1285.71,1285.71,1269.1899,,2006-06-01
1285.71,1288.22,1290.6801,1280.22,,2006-06-02
1288.16,1265.29,1288.16,1264.66,,2006-06-05
1265.23,1263.85,1269.88,1254.46,,2006-06-06
1263.61,1256.15,1272.47,1255.77,,2006-06-07
1256.08,1257.9301,1259.85,1235.1801,,2006-06-08
1257.9301,1252.3001,1262.58,1250.03,,2006-06-09
1252.27,1237.4399,1255.22,1236.4301,,2006-06-12
1236.08,1223.6899,1243.37,1222.52,,2006-06-13
1223.66,1230.04,1231.46,1219.29,,2006-06-14
1230.01,1256.16,1258.64,1230.01,,2006-06-15
1256.16,1251.54,1256.27,1246.33,,2006-06-16
1251.54,1240.13,1255.9301,1237.17,,2006-06-19
1240.12,1240.12,1249.01,1238.87,,2006-06-20
1240.09,1252.2,1257.96,1240.09,,2006-06-21
1251.92,1245.6,1251.92,1241.53,,2006-06-22
1245.59,1244.5,1253.13,1241.4301,,2006-06-23
1244.5,1250.5601,1250.92,1243.6801,,2006-06-26
1250.5501,1239.2,1253.37,1238.9399,,2006-06-27
1238.99,1246.0,1247.0601,1237.59,,2006-06-28
1245.9399,1272.87,1272.88,1245.9399,,2006-06-29
1272.86,1270.2,1276.3001,1270.2,,2006-06-30
1270.0601,1280.1899,1280.38,1270.0601,,2006-07-03
1280.0501,1270.91,1280.0501,1265.91,,2006-07-05
1270.58,1274.08,1278.32,1270.58,,2006-07-06
1274.08,1265.48,1275.38,1263.13,,2006-07-07
1265.46,1267.34,1274.0601,1264.46,,2006-07-10
1267.26,1272.4301,1273.64,1259.65,,2006-07-11
1272.39,1258.6,1273.3101,1257.29,,2006-07-12
1258.58,1242.28,1258.58,1241.4301,,2006-07-13
1242.29,1236.2,1242.7,1228.45,,2006-07-14
1236.2,1234.49,1240.07,1231.49,,2006-07-17
1234.48,1236.86,1239.86,1224.54,,2006-07-18
1236.74,1259.8101,1261.8101,1236.74,,2006-07-19
1259.8101,1249.13,1262.5601,1249.13,,2006-07-20
1249.12,1240.29,1250.96,1238.72,,2006-07-21
1240.25,1260.91,1262.5,1240.25,,2006-07-24
1260.91,1268.88,1272.39,1257.1899,,2006-07-25
1268.87,1268.4,1273.89,1261.9399,,2006-07-26
1268.2,1263.2,1275.85,1261.92,,2006-07-27
1263.15,1278.5501,1280.42,1263.15,,2006-07-28
1278.53,1276.66,1278.66,1274.3101,,2006-07-31
1278.53,1270.92,1278.66,1265.71,,2006-08-01
1270.73,1277.41,1283.42,1270.73,,2006-08-02
1278.22,1280.27,1283.96,1271.25,,2006-08-03
1280.26,1279.36,1292.92,1273.82,,2006-08-04
1279.3101,1275.77,1279.3101,1273.0,,2006-08-07
1275.67,1271.48,1282.75,1268.37,,2006-08-08
1271.13,1265.95,1283.74,1264.73,,2006-08-09
1265.72,1271.8101,1272.5501,1261.3001,,2006-08-10
1271.64,1266.74,1271.64,1262.08,,2006-08-11
1266.67,1268.21,1278.9,1266.67,,2006-08-14
1268.1899,1285.58,1286.23,1268.1899,,2006-08-15
1285.27,1295.4301,1296.21,1285.27,,2006-08-16
1295.37,1297.48,1300.78,1292.71,,2006-08-17
1297.48,1302.3001,1302.3001,1293.57,,2006-08-18
1302.3001,1297.52,1302.3001,1295.51,,2006-08-21
1297.52,1298.82,1302.49,1294.4399,,2006-08-22
1298.73,1292.99,1301.5,1289.82,,2006-08-23
1292.97,1296.0601,1297.23,1291.4,,2006-08-24
1295.92,1295.09,1298.88,1292.39,,2006-08-25
1295.09,1301.78,1305.02,1293.97,,2006-08-28
1301.57,1304.28,1305.02,1295.29,,2006-08-29
1303.7,1305.37,1306.74,1302.15,,2006-08-30
1304.25,1303.82,1306.11,1302.45,,2006-08-31
1303.8001,1311.01,1312.03,1303.8001,,2006-09-01
1310.9399,1313.25,1314.67,1308.82,,2006-09-05
1313.04,1300.26,1313.04,1299.28,,2006-09-06
1300.21,1294.02,1301.25,1292.13,,2006-09-07
1294.02,1298.92,1300.14,1294.02,,2006-09-08
1298.86,1299.54,1302.36,1290.9301,,2006-09-11
1299.53,1313.0,1314.28,1299.53,,2006-09-12
1312.74,1318.07,1319.92,1311.12,,2006-09-13
1318.0,1316.28,1318.0,1313.25,,2006-09-14
1316.28,1319.66,1324.65,1316.28,,2006-09-15
1319.85,1321.1801,1324.87,1318.16,,2006-09-18
1321.17,1317.64,1322.04,1312.17,,2006-09-19
1318.28,1325.1801,1328.53,1318.28,,2006-09-20
1324.89,1318.03,1328.1899,1315.45,,2006-09-21
1318.03,1314.78,1318.03,1310.9399,,2006-09-22
1314.78,1326.37,1329.35,1311.58,,2006-09-25
1326.35,1336.35,1336.6,1325.3001,,2006-09-26
1336.12,1336.59,1340.08,1333.54,,2006-09-27
1336.5601,1338.88,1340.28,1333.75,,2006-09-28
1339.15,1335.85,1339.88,1335.64,,2006-09-29
1335.82,1331.32,1338.54,1330.28,,2006-10-02
1331.32,1334.11,1338.3101,1327.1,,2006-10-03
1333.8101,1350.1999,1350.1999,1331.48,,2006-10-04
1349.84,1353.22,1353.79,1347.75,,2006-10-05
1353.22,1349.59,1353.22,1344.21,,2006-10-06
1349.58,1350.66,1352.6899,1346.5501,,2006-10-09
1350.62,1353.42,1354.23,1348.6,,2006-10-10
1353.28,1349.9499,1353.97,1343.57,,2006-10-11
1349.9399,1362.83,1363.76,1349.9399,,2006-10-12
1362.82,1365.62,1366.63,1360.5,,2006-10-13
1365.61,1369.0501,1370.1999,1364.48,,2006-10-16
1369.0501,1364.0501,1369.0501,1356.87,,2006-10-17
1363.93,1365.96,1372.87,1360.9499,,2006-10-18
1365.9499,1366.96,1368.09,1362.0601,,2006-10-19
1366.9399,1368.6,1368.66,1362.1,,2006-10-20
1368.58,1377.02,1377.4,1363.9399,,2006-10-23
1377.02,1377.38,1377.78,1372.42,,2006-10-24
1377.36,1382.22,1383.61,1376.0,,2006-10-25
1382.21,1389.08,1389.4499,1379.47,,2006-10-26
1388.89,1377.34,1388.89,1375.85,,2006-10-27
1377.3,1377.93,1381.22,1373.46,,2006-10-30
1377.93,1377.94,1381.21,1372.19,,2006-10-31
1377.76,1367.81,1381.95,1366.26,,2006-11-01
1367.44,1367.34,1368.39,1362.21,,2006-11-02
1367.31,1364.3,1371.68,1360.98,,2006-11-03
1364.27,1379.78,1381.4,1364.27,,2006-11-06
1379.75,1382.84,1388.19,1379.19,,2006-11-07
1382.5,1385.72,1388.61,1376.29,,2006-11-08
1385.43,1378.33,1388.92,1377.31,,2006-11-09
1378.33,1380.9,1381.04,1375.6,,2006-11-10
1380.58,1384.42,1387.61,1378.8,,2006-11-13
1384.36,1393.22,1394.49,1379.07,,2006-11-14
1392.91,1396.57,1401.35,1392.13,,2006-11-15
1396.53,1399.76,1403.76,1396.53,,2006-11-16
1399.76,1401.2,1401.21,1394.55,,2006-11-17
1401.17,1400.5,1404.37,1397.85,,2006-11-20
1400.43,1402.81,1403.49,1399.99,,2006-11-21
1402.69,1406.09,1407.89,1402.26,,2006-11-22
1405.94,1400.95,1405.94,1399.25,,2006-11-24
1400.95,1381.9,1400.95,1381.44,,2006-11-27
1381.61,1386.72,1387.91,1377.83,,2006-11-28
1386.11,1399.48,1401.14,1386.11,,2006-11-29
1399.47,1400.63,1406.3,1393.83,,2006-11-30
1400.63,1396.71,1402.46,1385.93,,2006-12-01
1396.67,1409.12,1411.23,1396.67,,2006-12-04
1409.1,1414.76,1415.27,1408.78,,2006-12-05
1414.4,1412.9,1415.93,1411.05,,2006-12-06
1412.86,1407.29,1418.27,1406.8,,2006-12-07
1407.27,1409.84,1414.09,1403.67,,2006-12-08
1409.81,1413.04,1415.6,1408.56,,2006-12-11
1413.0,1411.56,1413.78,1404.75,,2006-12-12
1411.32,1413.21,1416.64,1411.05,,2006-12-13
1413.16,1425.49,1427.23,1413.16,,2006-12-14
1425.48,1427.09,1431.63,1425.48,,2006-12-15
1427.08,1422.48,1431.81,1420.65,,2006-12-18
1422.42,1425.55,1428.3,1414.88,,2006-12-19
1425.51,1423.53,1429.05,1423.51,,2006-12-20
1423.2,1418.3,1426.4,1415.9,,2006-12-21
1418.1,1410.76,1418.82,1410.28,,2006-12-22
1410.75,1416.9,1417.91,1410.45,,2006-12-26
1416.63,1426.84,1427.72,1416.63,,2006-12-27
1426.77,1424.73,1427.26,1422.05,,2006-12-28
1424.71,1418.3,1427.0,1416.72,,2006-12-29
1418.03,1416.63,1429.42,1407.86,,2007-01-03
1416.6,1418.34,1421.84,1408.22,,2007-01-04
1418.34,1409.71,1418.34,1405.75,,2007-01-05
1409.26,1412.84,1414.98,1403.97,,2007-01-08
1412.84,1412.11,1415.61,1405.42,,2007-01-09
1411.94,1414.85,1415.99,1404.33,,2007-01-10
1414.84,1423.82,1427.12,1414.84,,2007-01-11
1423.82,1430.73,1431.23,1422.58,,2007-01-12
1430.73,1431.9,1433.93,1428.62,,2007-01-16
1431.77,1430.62,1435.27,1428.57,,2007-01-17
1430.59,1426.37,1433.3,1424.21,,2007-01-18
1426.35,1430.5,1431.57,1425.19,,2007-01-19
1430.47,1422.95,1431.39,1420.4,,2007-01-22
1422.95,1427.99,1431.33,1421.66,,2007-01-23
1427.96,1440.13,1440.14,1427.96,,2007-01-24
1440.12,1423.9,1440.69,1422.34,,2007-01-25
1423.9,1422.18,1427.27,1416.96,,2007-01-26
1422.03,1420.62,1426.94,1418.46,,2007-01-29
1420.61,1428.82,1428.82,1420.61,,2007-01-30
1428.65,1438.24,1441.61,1424.78,,2007-01-31
1437.9,1445.94,1446.64,1437.9,,2007-02-01
1445.94,1448.39,1449.33,1444.49,,2007-02-02
1448.33,1446.99,1449.38,1443.85,,2007-02-05
1446.98,1448.0,1450.19,1443.4,,2007-02-06
1447.41,1450.02,1452.99,1446.44,,2007-02-07
1449.99,1448.31,1450.45,1442.81,,2007-02-08
1448.25,1438.06,1452.45,1433.44,,2007-02-09
1438.0,1433.37,1439.11,1431.44,,2007-02-12
1433.22,1444.26,1444.41,1433.22,,2007-02-13
1443.91,1455.3,1457.65,1443.91,,2007-02-14
1455.15,1456.81,1457.97,1453.19,,2007-02-15
1456.77,1455.54,1456.77,1451.57,,2007-02-16
1455.53,1459.68,1460.53,1449.2,,2007-02-20
1459.6,1457.63,1459.6,1452.02,,2007-02-21
1457.29,1456.38,1461.57,1450.51,,2007-02-22
1456.22,1451.19,1456.22,1448.36,,2007-02-23
1451.04,1449.37,1456.95,1445.48,,2007-02-26
1449.25,1399.04,1449.25,1389.42,,2007-02-27
1398.64,1406.82,1415.89,1396.65,,2007-02-28
1406.8,1403.17,1409.46,1380.87,,2007-03-01
1403.16,1387.17,1403.4,1386.87,,2007-03-02
1387.11,1374.12,1391.86,1373.97,,2007-03-05
1374.06,1395.41,1397.9,1374.06,,2007-03-06
1395.02,1391.97,1401.16,1390.64,,2007-03-07
1391.88,1401.89,1407.93,1391.88,,2007-03-08
1401.89,1402.85,1410.15,1397.3,,2007-03-09
1402.8,1406.6,1409.34,1398.4,,2007-03-12
1406.23,1377.95,1406.23,1377.71,,2007-03-13
1377.86,1387.17,1388.09,1363.98,,2007-03-14
1387.11,1392.28,1395.73,1385.16,,2007-03-15
1392.28,1386.95,1397.51,1383.63,,2007-03-16
1386.95,1402.06,1403.2,1386.95,,2007-03-19
1402.04,1410.94,1411.53,1400.7,,2007-03-20
1410.92,1435.04,1437.77,1409.75,,2007-03-21
1435.04,1434.54,1437.66,1429.88,,2007-03-22
1434.54,1436.11,1438.89,1433.21,,2007-03-23
1436.11,1437.5,1437.65,1423.28,,2007-03-26
1437.49,1428.61,1437.49,1425.54,,2007-03-27
1428.35,1417.23,1428.35,1414.07,,2007-03-28
1417.17,1422.53,1426.24,1413.27,,2007-03-29
1422.52,1420.86,1429.22,1408.9,,2007-03-30
1420.83,1424.55,1425.49,1416.37,,2007-04-02
1424.27,1437.77,1440.57,1424.27,,2007-04-03
1437.75,1439.37,1440.16,1435.08,,2007-04-04
1438.94,1443.76,1444.88,1436.67,,2007-04-05
1443.77,1444.61,1448.1,1443.28,,2007-04-09
1444.58,1448.39,1448.73,1443.99,,2007-04-10
1448.23,1438.87,1448.39,1436.15,,2007-04-11
1438.87,1447.8,1448.02,1433.91,,2007-04-12
1447.8,1452.85,1453.11,1444.15,,2007-04-13
1452.84,1468.47,1468.62,1452.84,,2007-04-16
1468.47,1471.48,1474.35,1467.15,,2007-04-17
1471.47,1472.5,1476.57,1466.41,,2007-04-18
1472.48,1470.73,1474.23,1464.47,,2007-04-19
1470.69,1484.35,1484.74,1470.69,,2007-04-20
1484.33,1480.93,1487.32,1480.19,,2007-04-23
1480.93,1480.41,1483.82,1473.74,,2007-04-24
1480.28,1495.42,1496.59,1480.28,,2007-04-25
1495.27,1494.25,1498.02,1491.17,,2007-04-26
1494.21,1494.07,1497.32,1488.67,,2007-04-27
1494.07,1482.37,1497.16,1482.29,,2007-04-30
1482.37,1486.3,1487.27,1476.7,,2007-05-01
1486.13,1495.92,1499.1,1486.13,,2007-05-02
1495.56,1502.39,1503.34,1495.56,,2007-05-03
1502.35,1505.62,1510.34,1501.8,,2007-05-04
1505.57,1509.48,1511.0,1505.54,,2007-05-07
1509.36,1507.72,1509.36,1500.66,,2007-05-08
1507.32,1512.58,1513.8,1503.77,,2007-05-09
1512.33,1491.47,1512.33,1491.42,,2007-05-10
1491.47,1505.85,1506.24,1491.47,,2007-05-11
1505.76,1503.15,1510.9,1498.34,,2007-05-14
1503.11,1501.19,1514.83,1500.43,,2007-05-15
1500.75,1514.14,1514.15,1500.75,,2007-05-16
1514.01,1512.75,1517.14,1509.29,,2007-05-17
1512.74,1522.75,1522.75,1512.74,,2007-05-18
1522.75,1525.1,1529.87,1522.71,,2007-05-21
1525.1,1524.12,1529.24,1522.05,,2007-05-22
1524.09,1522.28,1532.43,1521.9,,2007-05-23
1522.1,1507.51,1529.31,1505.18,,2007-05-24
1507.5,1515.73,1517.41,1507.5,,2007-05-25
1515.55,1518.11,1521.8,1512.02,,2007-05-29
1517.6,1530.23,1530.23,1510.06,,2007-05-30
1530.19,1530.62,1535.56,1528.26,,2007-05-31
1530.62,1536.34,1540.56,1530.62,,2007-06-01
1536.28,1539.18,1540.53,1532.31,,2007-06-04
1539.12,1530.95,1539.12,1525.62,,2007-06-05
1530.57,1517.38,1530.57,1514.13,,2007-06-06
1517.36,1490.72,1517.36,1490.37,,2007-06-07
1490.71,1507.67,1507.76,1487.41,,2007-06-08
1507.64,1509.12,1515.53,1503.35,,2007-06-11
1509.12,1493.0,1511.33,1492.97,,2007-06-12
1492.65,1515.67,1515.7,1492.65,,2007-06-13
1515.58,1522.97,1526.45,1515.58,,2007-06-14
1522.97,1532.91,1538.71,1522.97,,2007-06-15
1532.9,1531.05,1535.44,1529.31,,2007-06-18
1531.02,1533.7,1535.85,1525.67,,2007-06-19
1533.68,1512.84,1537.32,1512.36,,2007-06-20
1512.5,1522.19,1522.9,1504.75,,2007-06-21
1522.19,1502.56,1522.19,1500.74,,2007-06-22
1502.56,1497.74,1514.29,1492.68,,2007-06-25
1497.68,1492.89,1506.12,1490.54,,2007-06-26
1492.62,1506.34,1506.8,1484.18,,2007-06-27
1506.32,1505.71,1514.84,1503.41,,2007-06-28
1505.7,1503.35,1517.53,1493.61,,2007-06-29
1504.66,1519.43,1519.45,1504.66,,2007-07-02
1519.12,1524.87,1526.01,1519.12,,2007-07-03
1524.86,1525.4,1526.57,1517.72,,2007-07-05
1524.96,1530.44,1532.4,1520.47,,2007-07-06
1530.43,1531.85,1534.26,1527.45,,2007-07-09
1531.85,1510.12,1531.85,1510.01,,2007-07-10
1509.93,1518.76,1519.34,1506.1,,2007-07-11
1518.74,1547.7,1547.92,1518.74,,2007-07-12
1547.68,1552.5,1555.1,1544.85,,2007-07-13
1552.5,1549.52,1555.9,1546.69,,2007-07-16
1549.52,1549.37,1555.32,1547.74,,2007-07-17
1549.2,1546.17,1549.2,1533.67,,2007-07-18
1546.13,1553.08,1555.2,1546.13,,2007-07-19
1553.19,1534.1,1553.19,1529.2,,2007-07-20
1534.06,1541.57,1547.23,1534.06,,2007-07-23
1541.57,1511.04,1541.57,1508.62,,2007-07-24
1511.03,1518.09,1524.31,1504.87,,2007-07-25
1518.09,1482.66,1518.09,1465.3,,2007-07-26
1482.44,1458.95,1488.53,1458.95,,2007-07-27
1458.93,1473.91,1477.88,1454.32,,2007-07-30
1473.9,1455.27,1488.3,1454.25,,2007-07-31
1455.18,1465.81,1468.38,1439.59,,2007-08-01
1465.46,1472.2,1476.43,1460.58,,2007-08-02
1472.18,1433.06,1473.23,1432.8,,2007-08-03
1433.04,1467.67,1467.67,1427.39,,2007-08-06
1467.62,1476.71,1488.3,1455.8,,2007-08-07
1476.22,1497.49,1503.89,1476.22,,2007-08-08
1497.21,1453.09,1497.21,1453.09,,2007-08-09
1453.09,1453.64,1462.02,1429.74,,2007-08-10
1453.42,1452.92,1466.29,1451.54,,2007-08-13
1452.87,1426.54,1456.74,1426.2,,2007-08-14
1426.15,1406.7,1440.78,1404.36,,2007-08-15
1406.64,1411.27,1415.97,1370.6,,2007-08-16
1411.26,1445.94,1450.33,1411.26,,2007-08-17
1445.94,1445.55,1451.75,1430.54,,2007-08-20
1445.55,1447.12,1455.32,1439.76,,2007-08-21
1447.03,1464.07,1464.86,1447.03,,2007-08-22
1464.05,1462.5,1472.06,1453.88,,2007-08-23
1462.34,1479.37,1479.4,1460.54,,2007-08-24
1479.36,1466.79,1479.36,1465.98,,2007-08-27
1466.72,1432.36,1466.72,1432.01,,2007-08-28
1432.01,1463.76,1463.76,1432.01,,2007-08-29
1463.67,1457.64,1468.43,1451.25,,2007-08-30
1457.61,1473.99,1481.47,1457.61,,2007-08-31
1473.96,1489.42,1496.4,1472.15,,2007-09-04
1488.76,1472.29,1488.76,1466.34,,2007-09-05
1472.03,1478.55,1481.49,1473.74,,2007-09-06
1478.55,1453.55,1478.55,1449.07,,2007-09-07
1453.5,1451.7,1462.25,1439.29,,2007-09-10
1451.69,1471.49,1472.48,1451.69,,2007-09-11
1471.1,1471.56,1479.5,1465.75,,2007-09-12
1474.4,1483.95,1489.58,1474.4,,2007-09-13
1483.95,1484.25,1485.99,1473.18,,2007-09-14
1484.24,1476.65,1484.24,1471.82,,2007-09-17
1476.63,1519.78,1519.89,1476.63,,2007-09-18
1519.75,1529.03,1538.74,1519.75,,2007-09-19
1528.69,1518.75,1529.14,1516.42,,2007-09-20
1518.75,1525.75,1530.89,1518.75,,2007-09-21
1525.75,1517.73,1530.18,1516.15,,2007-09-24
1516.34,1517.21,1518.27,1507.13,,2007-09-25
1518.62,1525.42,1529.39,1518.62,,2007-09-26
1527.32,1531.38,1532.46,1525.81,,2007-09-27
1531.24,1526.75,1533.74,1521.99,,2007-09-28
1527.29,1547.04,1549.02,1527.25,,2007-10-01
1546.96,1546.63,1548.01,1540.37,,2007-10-02
1545.8,1539.59,1545.84,1536.34,,2007-10-03
1539.91,1542.84,1544.02,1537.63,,2007-10-04
1543.84,1557.59,1561.91,1543.84,,2007-10-05
1556.51,1552.58,1556.51,1549.0,,2007-10-08
1553.18,1565.15,1565.26,1551.82,,2007-10-09
1564.98,1562.47,1565.42,1555.46,,2007-10-10
1564.72,1554.41,1576.09,1546.72,,2007-10-11
1555.41,1561.8,1563.03,1554.09,,2007-10-12
1562.25,1548.71,1564.74,1540.81,,2007-10-15
1547.81,1538.53,1547.81,1536.29,,2007-10-16
1544.44,1541.24,1550.66,1526.01,,2007-10-17
1539.29,1540.08,1542.79,1531.76,,2007-10-18
1540.0,1500.63,1540.0,1500.26,,2007-10-19
1497.79,1506.33,1508.06,1490.4,,2007-10-22
1509.3,1519.59,1520.01,1503.61,,2007-10-23
1516.61,1515.88,1517.23,1489.56,,2007-10-24
1516.15,1514.4,1523.24,1500.46,,2007-10-25
1522.17,1535.28,1535.53,1520.18,,2007-10-26
1536.92,1540.98,1544.67,1536.43,,2007-10-29
1539.42,1531.02,1539.42,1529.55,,2007-10-30
1532.15,1549.38,1552.76,1529.4,,2007-10-31
1545.79,1508.44,1545.79,1506.66,,2007-11-01
1511.07,1509.65,1513.15,1492.53,,2007-11-02
1505.61,1502.17,1510.84,1489.95,,2007-11-05
1505.33,1520.27,1520.77,1499.07,,2007-11-06
1515.46,1475.62,1515.46,1475.04,,2007-11-07
1475.27,1474.77,1482.5,1450.31,,2007-11-08
1467.59,1453.7,1474.09,1448.51,,2007-11-09
1453.66,1439.18,1464.94,1438.53,,2007-11-12
1441.35,1481.05,1481.37,1441.35,,2007-11-13
