Open,Close,High,Low,Adj_Close,Volume,Time
"3,947.79","3,963.51","3,974.19","3,935.83","3,963.51","3,963.51","Dec 08, 2022"
"3,933.28","3,933.92","3,957.57","3,922.68","3,933.92","3,933.92","Dec 07, 2022"
"3,996.63","3,941.26","4,001.51","3,918.39","3,941.26","3,941.26","Dec 06, 2022"
"4,052.02","3,998.84","4,052.45","3,984.49","3,998.84","3,998.84","Dec 05, 2022"
"4,040.17","4,071.70","4,080.48","4,026.63","4,071.70","4,071.70","Dec 02, 2022"
"4,087.14","4,076.57","4,100.51","4,050.87","4,076.57","4,076.57","Dec 01, 2022"
"3,957.18","4,080.11","4,080.11","3,938.58","4,080.11","4,080.11","Nov 30, 2022"
"3,964.19","3,957.63","3,976.77","3,937.65","3,957.63","3,957.63","Nov 29, 2022"
"4,005.36","3,963.94","4,012.27","3,955.77","3,963.94","3,963.94","Nov 28, 2022"
"4,023.34","4,026.12","4,034.02","4,020.76","4,026.12","4,026.12","Nov 25, 2022"
"4,000.30","4,027.26","4,033.78","3,998.66","4,027.26","4,027.26","Nov 23, 2022"
"3,965.51","4,003.58","4,005.88","3,956.88","4,003.58","4,003.58","Nov 22, 2022"
"3,956.23","3,949.94","3,962.00","3,933.34","3,949.94","3,949.94","Nov 21, 2022"
"3,966.39","3,965.34","3,979.89","3,935.98","3,965.34","3,965.34","Nov 18, 2022"
"3,919.26","3,946.56","3,954.33","3,906.54","3,946.56","3,946.56","Nov 17, 2022"
"3,976.82","3,958.79","3,983.09","3,954.34","3,958.79","3,958.79","Nov 16, 2022"
"4,006.41","3,991.73","4,028.84","3,953.17","3,991.73","3,991.73","Nov 15, 2022"
"3,977.97","3,957.25","4,008.97","3,956.40","3,957.25","3,957.25","Nov 14, 2022"
"3,963.72","3,992.93","4,001.48","3,944.82","3,992.93","3,992.93","Nov 11, 2022"
"3,859.89","3,956.37","3,958.33","3,859.89","3,956.37","3,956.37","Nov 10, 2022"
"3,810.94","3,748.57","3,818.20","3,744.22","3,748.57","3,748.57","Nov 09, 2022"
"3,817.02","3,828.11","3,859.40","3,786.28","3,828.11","3,828.11","Nov 08, 2022"
"3,780.71","3,806.80","3,813.95","3,764.70","3,806.80","3,806.80","Nov 07, 2022"
"3,766.98","3,770.55","3,796.34","3,708.84","3,770.55","3,770.55","Nov 04, 2022"
"3,733.25","3,719.89","3,750.59","3,698.15","3,719.89","3,719.89","Nov 03, 2022"
"3,852.90","3,759.69","3,894.44","3,758.68","3,759.69","3,759.69","Nov 02, 2022"
"3,901.79","3,856.10","3,911.79","3,843.80","3,856.10","3,856.10","Nov 01, 2022"
"3,881.85","3,871.98","3,893.73","3,863.18","3,871.98","3,871.98","Oct 31, 2022"
"3,808.26","3,901.06","3,905.42","3,808.26","3,901.06","3,901.06","Oct 28, 2022"
"3,834.69","3,807.30","3,859.95","3,803.79","3,807.30","3,807.30","Oct 27, 2022"
"3,825.97","3,830.60","3,886.15","3,824.07","3,830.60","3,830.60","Oct 26, 2022"
"3,799.44","3,859.11","3,862.85","3,799.44","3,859.11","3,859.11","Oct 25, 2022"
"3,762.01","3,797.34","3,810.74","3,741.65","3,797.34","3,797.34","Oct 24, 2022"
"3,657.10","3,752.75","3,757.89","3,647.42","3,752.75","3,752.75","Oct 21, 2022"
"3,689.05","3,665.78","3,736.00","3,656.44","3,665.78","3,665.78","Oct 20, 2022"
"3,703.11","3,695.16","3,728.58","3,666.51","3,695.16","3,695.16","Oct 19, 2022"
"3,746.26","3,719.98","3,762.79","3,686.53","3,719.98","3,719.98","Oct 18, 2022"
"3,638.65","3,677.95","3,689.73","3,638.65","3,677.95","3,677.95","Oct 17, 2022"
"3,690.41","3,583.07","3,712.00","3,579.68","3,583.07","3,583.07","Oct 14, 2022"
"3,520.37","3,669.91","3,685.41","3,491.58","3,669.91","3,669.91","Oct 13, 2022"
"3,590.83","3,577.03","3,608.34","3,573.86","3,577.03","3,577.03","Oct 12, 2022"
"3,595.86","3,588.84","3,640.66","3,568.45","3,588.84","3,588.84","Oct 11, 2022"
"3,647.51","3,612.39","3,652.17","3,588.10","3,612.39","3,612.39","Oct 10, 2022"
"3,706.74","3,639.66","3,706.74","3,620.73","3,639.66","3,639.66","Oct 07, 2022"
"3,771.97","3,744.52","3,797.93","3,739.22","3,744.52","3,744.52","Oct 06, 2022"
"3,753.25","3,783.28","3,806.91","3,722.66","3,783.28","3,783.28","Oct 05, 2022"
"3,726.46","3,790.93","3,791.92","3,726.46","3,790.93","3,790.93","Oct 04, 2022"
"3,609.78","3,678.43","3,698.35","3,604.93","3,678.43","3,678.43","Oct 03, 2022"
"3,633.48","3,585.62","3,671.44","3,584.13","3,585.62","3,585.62","Sep 30, 2022"
"3,687.01","3,640.47","3,687.01","3,610.40","3,640.47","3,640.47","Sep 29, 2022"
"3,651.94","3,719.04","3,736.74","3,640.61","3,719.04","3,719.04","Sep 28, 2022"
"3,686.44","3,647.29","3,717.53","3,623.29","3,647.29","3,647.29","Sep 27, 2022"
"3,682.72","3,655.04","3,715.67","3,644.76","3,655.04","3,655.04","Sep 26, 2022"
"3,727.14","3,693.23","3,727.14","3,647.47","3,693.23","3,693.23","Sep 23, 2022"
"3,782.36","3,757.99","3,790.90","3,749.45","3,757.99","3,757.99","Sep 22, 2022"
"3,871.40","3,789.93","3,907.07","3,789.49","3,789.93","3,789.93","Sep 21, 2022"
"3,875.23","3,855.93","3,876.01","3,827.54","3,855.93","3,855.93","Sep 20, 2022"
"3,849.91","3,899.89","3,900.45","3,838.50","3,899.89","3,899.89","Sep 19, 2022"
"3,880.95","3,873.33","3,880.95","3,837.08","3,873.33","3,873.33","Sep 16, 2022"
"3,932.41","3,901.35","3,959.14","3,888.28","3,901.35","3,901.35","Sep 15, 2022"
"3,940.73","3,946.01","3,961.94","3,912.18","3,946.01","3,946.01","Sep 14, 2022"
"4,037.12","3,932.69","4,037.12","3,921.28","3,932.69","3,932.69","Sep 13, 2022"
"4,083.67","4,110.41","4,119.28","4,083.67","4,110.41","4,110.41","Sep 12, 2022"
"4,022.94","4,067.36","4,076.81","4,022.94","4,067.36","4,067.36","Sep 09, 2022"
"3,959.94","4,006.18","4,010.50","3,944.81","4,006.18","4,006.18","Sep 08, 2022"
"3,909.43","3,979.87","3,987.89","3,906.03","3,979.87","3,979.87","Sep 07, 2022"
"3,930.89","3,908.19","3,942.55","3,886.75","3,908.19","3,908.19","Sep 06, 2022"
"3,994.66","3,924.26","4,018.43","3,906.21","3,924.26","3,924.26","Sep 02, 2022"
"3,936.73","3,966.85","3,970.23","3,903.65","3,966.85","3,966.85","Sep 01, 2022"
"4,000.67","3,955.00","4,015.37","3,954.53","3,955.00","3,955.00","Aug 31, 2022"
"4,041.25","3,986.16","4,044.98","3,965.21","3,986.16","3,986.16","Aug 30, 2022"
"4,034.58","4,030.61","4,062.99","4,017.42","4,030.61","4,030.61","Aug 29, 2022"
"4,198.74","4,057.66","4,203.04","4,057.66","4,057.66","4,057.66","Aug 26, 2022"
"4,153.26","4,199.12","4,200.54","4,147.59","4,199.12","4,199.12","Aug 25, 2022"
"4,126.55","4,140.77","4,156.56","4,119.97","4,140.77","4,140.77","Aug 24, 2022"
"4,133.09","4,128.73","4,159.77","4,124.03","4,128.73","4,128.73","Aug 23, 2022"
"4,195.08","4,137.99","4,195.08","4,129.86","4,137.99","4,137.99","Aug 22, 2022"
"4,266.31","4,228.48","4,266.31","4,218.70","4,228.48","4,228.48","Aug 19, 2022"
"4,273.13","4,283.74","4,292.53","4,261.98","4,283.74","4,283.74","Aug 18, 2022"
"4,280.40","4,274.04","4,302.18","4,253.08","4,274.04","4,274.04","Aug 17, 2022"
"4,290.46","4,305.20","4,325.28","4,277.77","4,305.20","4,305.20","Aug 16, 2022"
"4,269.37","4,297.14","4,301.79","4,256.90","4,297.14","4,297.14","Aug 15, 2022"
"4,225.02","4,280.15","4,280.47","4,219.78","4,280.15","4,280.15","Aug 12, 2022"
"4,227.40","4,207.27","4,257.91","4,201.41","4,207.27","4,207.27","Aug 11, 2022"
"4,181.02","4,210.24","4,211.03","4,177.26","4,210.24","4,210.24","Aug 10, 2022"
"4,133.11","4,122.47","4,137.30","4,112.09","4,122.47","4,122.47","Aug 09, 2022"
"4,155.93","4,140.06","4,186.62","4,128.97","4,140.06","4,140.06","Aug 08, 2022"
"4,115.87","4,145.19","4,151.58","4,107.31","4,145.19","4,145.19","Aug 05, 2022"
"4,154.85","4,151.94","4,161.29","4,135.42","4,151.94","4,151.94","Aug 04, 2022"
"4,107.96","4,155.17","4,167.66","4,107.96","4,155.17","4,155.17","Aug 03, 2022"
"4,104.21","4,091.19","4,140.47","4,079.81","4,091.19","4,091.19","Aug 02, 2022"
"4,112.38","4,118.63","4,144.95","4,096.02","4,118.63","4,118.63","Aug 01, 2022"
"4,087.33","4,130.29","4,140.15","4,079.22","4,130.29","4,130.29","Jul 29, 2022"
"4,026.13","4,072.43","4,078.95","3,992.97","4,072.43","4,072.43","Jul 28, 2022"
"3,951.43","4,023.61","4,039.56","3,951.43","4,023.61","4,023.61","Jul 27, 2022"
"3,953.22","3,921.05","3,953.22","3,910.74","3,921.05","3,921.05","Jul 26, 2022"
"3,965.72","3,966.84","3,975.30","3,943.46","3,966.84","3,966.84","Jul 25, 2022"
"3,998.43","3,961.63","4,012.44","3,938.86","3,961.63","3,961.63","Jul 22, 2022"
"3,955.47","3,998.95","3,999.29","3,927.64","3,998.95","3,998.95","Jul 21, 2022"
"3,935.32","3,959.90","3,974.13","3,922.03","3,959.90","3,959.90","Jul 20, 2022"
"3,860.73","3,936.69","3,939.81","3,860.73","3,936.69","3,936.69","Jul 19, 2022"
"3,883.79","3,830.85","3,902.44","3,818.63","3,830.85","3,830.85","Jul 18, 2022"
"3,818.00","3,863.16","3,863.62","3,817.18","3,863.16","3,863.16","Jul 15, 2022"
"3,763.99","3,790.38","3,796.41","3,721.56","3,790.38","3,790.38","Jul 14, 2022"
"3,779.67","3,801.78","3,829.44","3,759.07","3,801.78","3,801.78","Jul 13, 2022"
"3,851.95","3,818.80","3,873.41","3,802.36","3,818.80","3,818.80","Jul 12, 2022"
"3,880.94","3,854.43","3,880.94","3,847.22","3,854.43","3,854.43","Jul 11, 2022"
"3,888.26","3,899.38","3,918.50","3,869.34","3,899.38","3,899.38","Jul 08, 2022"
"3,858.85","3,902.62","3,910.63","3,858.85","3,902.62","3,902.62","Jul 07, 2022"
"3,831.98","3,845.08","3,870.91","3,809.37","3,845.08","3,845.08","Jul 06, 2022"
"3,792.61","3,831.39","3,832.19","3,742.06","3,831.39","3,831.39","Jul 05, 2022"
"3,781.00","3,825.33","3,829.82","3,752.10","3,825.33","3,825.33","Jul 01, 2022"
"3,785.99","3,785.38","3,818.99","3,738.67","3,785.38","3,785.38","Jun 30, 2022"
"3,825.09","3,818.83","3,836.50","3,799.02","3,818.83","3,818.83","Jun 29, 2022"
"3,913.00","3,821.55","3,945.86","3,820.14","3,821.55","3,821.55","Jun 28, 2022"
"3,920.76","3,900.11","3,927.72","3,889.66","3,900.11","3,900.11","Jun 27, 2022"
"3,821.75","3,911.74","3,913.65","3,821.75","3,911.74","3,911.74","Jun 24, 2022"
"3,774.71","3,795.73","3,802.58","3,743.52","3,795.73","3,795.73","Jun 23, 2022"
"3,733.89","3,759.89","3,801.79","3,717.69","3,759.89","3,759.89","Jun 22, 2022"
"3,715.31","3,764.79","3,779.65","3,715.31","3,764.79","3,764.79","Jun 21, 2022"
"3,665.90","3,674.84","3,707.71","3,636.87","3,674.84","3,674.84","Jun 17, 2022"
"3,728.18","3,666.77","3,728.18","3,639.77","3,666.77","3,666.77","Jun 16, 2022"
"3,764.05","3,789.99","3,837.56","3,722.30","3,789.99","3,789.99","Jun 15, 2022"
"3,763.52","3,735.48","3,778.18","3,705.68","3,735.48","3,735.48","Jun 14, 2022"
"3,838.15","3,749.63","3,838.15","3,734.30","3,749.63","3,749.63","Jun 13, 2022"
"3,974.39","3,900.86","3,974.39","3,900.16","3,900.86","3,900.86","Jun 10, 2022"
"4,101.65","4,017.82","4,119.10","4,017.17","4,017.82","4,017.82","Jun 09, 2022"
"4,147.12","4,115.77","4,160.14","4,107.20","4,115.77","4,115.77","Jun 08, 2022"
"4,096.47","4,160.68","4,164.86","4,080.19","4,160.68","4,160.68","Jun 07, 2022"
"4,134.72","4,121.43","4,168.78","4,109.18","4,121.43","4,121.43","Jun 06, 2022"
"4,137.57","4,108.54","4,142.67","4,098.67","4,108.54","4,108.54","Jun 03, 2022"
"4,095.41","4,176.82","4,177.51","4,074.37","4,176.82","4,176.82","Jun 02, 2022"
"4,149.78","4,101.23","4,166.54","4,073.85","4,101.23","4,101.23","Jun 01, 2022"
"4,151.09","4,132.15","4,168.34","4,104.88","4,132.15","4,132.15","May 31, 2022"
"4,077.43","4,158.24","4,158.49","4,077.43","4,158.24","4,158.24","May 27, 2022"
"3,984.60","4,057.84","4,075.14","3,984.60","4,057.84","4,057.84","May 26, 2022"
"3,929.59","3,978.73","3,999.33","3,925.03","3,978.73","3,978.73","May 25, 2022"
"3,942.94","3,941.48","3,955.68","3,875.13","3,941.48","3,941.48","May 24, 2022"
"3,919.42","3,973.75","3,981.88","3,909.04","3,973.75","3,973.75","May 23, 2022"
"3,927.76","3,901.36","3,943.42","3,810.32","3,901.36","3,901.36","May 20, 2022"
"3,899.00","3,900.79","3,945.96","3,876.58","3,900.79","3,900.79","May 19, 2022"
"4,051.98","3,923.68","4,051.98","3,911.91","3,923.68","3,923.68","May 18, 2022"
"4,052.00","4,088.85","4,090.72","4,033.93","4,088.85","4,088.85","May 17, 2022"
"4,013.02","4,008.01","4,046.46","3,983.99","4,008.01","4,008.01","May 16, 2022"
"3,963.90","4,023.89","4,038.88","3,963.90","4,023.89","4,023.89","May 13, 2022"
"3,903.95","3,930.08","3,964.80","3,858.87","3,930.08","3,930.08","May 12, 2022"
"3,990.08","3,935.18","4,049.09","3,928.82","3,935.18","3,935.18","May 11, 2022"
"4,035.18","4,001.05","4,068.82","3,958.17","4,001.05","4,001.05","May 10, 2022"
"4,081.27","3,991.24","4,081.27","3,975.48","3,991.24","3,991.24","May 09, 2022"
"4,128.17","4,123.34","4,157.69","4,067.91","4,123.34","4,123.34","May 06, 2022"
"4,270.43","4,146.87","4,270.43","4,106.01","4,146.87","4,146.87","May 05, 2022"
"4,181.18","4,300.17","4,307.66","4,148.91","4,300.17","4,300.17","May 04, 2022"
"4,159.78","4,175.48","4,200.10","4,147.08","4,175.48","4,175.48","May 03, 2022"
"4,130.61","4,155.38","4,169.81","4,062.51","4,155.38","4,155.38","May 02, 2022"
"4,253.75","4,131.93","4,269.68","4,124.28","4,131.93","4,131.93","Apr 29, 2022"
"4,222.58","4,287.50","4,308.45","4,188.63","4,287.50","4,287.50","Apr 28, 2022"
"4,186.52","4,183.96","4,240.71","4,162.90","4,183.96","4,183.96","Apr 27, 2022"
"4,278.14","4,175.20","4,278.14","4,175.04","4,175.20","4,175.20","Apr 26, 2022"
"4,255.34","4,296.12","4,299.02","4,200.82","4,296.12","4,296.12","Apr 25, 2022"
"4,385.83","4,271.78","4,385.83","4,267.62","4,271.78","4,271.78","Apr 22, 2022"
"4,489.17","4,393.66","4,512.94","4,384.47","4,393.66","4,393.66","Apr 21, 2022"
"4,472.26","4,459.45","4,488.29","4,448.76","4,459.45","4,459.45","Apr 20, 2022"
"4,390.63","4,462.21","4,471.03","4,390.63","4,462.21","4,462.21","Apr 19, 2022"
"4,385.63","4,391.69","4,410.31","4,370.30","4,391.69","4,391.69","Apr 18, 2022"
"4,449.12","4,392.59","4,460.46","4,390.77","4,392.59","4,392.59","Apr 14, 2022"
"4,394.30","4,446.59","4,453.92","4,392.70","4,446.59","4,446.59","Apr 13, 2022"
"4,437.59","4,397.45","4,471.00","4,381.34","4,397.45","4,397.45","Apr 12, 2022"
"4,462.64","4,412.53","4,464.35","4,408.38","4,412.53","4,412.53","Apr 11, 2022"
"4,494.15","4,488.28","4,520.41","4,474.60","4,488.28","4,488.28","Apr 08, 2022"
"4,474.65","4,500.21","4,521.16","4,450.30","4,500.21","4,500.21","Apr 07, 2022"
"4,494.17","4,481.15","4,503.94","4,450.04","4,481.15","4,481.15","Apr 06, 2022"
"4,572.45","4,525.12","4,593.45","4,514.17","4,525.12","4,525.12","Apr 05, 2022"
"4,547.97","4,582.64","4,583.50","4,539.21","4,582.64","4,582.64","Apr 04, 2022"
"4,540.32","4,545.86","4,548.70","4,507.57","4,545.86","4,545.86","Apr 01, 2022"
"4,599.02","4,530.41","4,603.07","4,530.41","4,530.41","4,530.41","Mar 31, 2022"
"4,624.20","4,602.45","4,627.77","4,581.32","4,602.45","4,602.45","Mar 30, 2022"
"4,602.86","4,631.60","4,637.30","4,589.66","4,631.60","4,631.60","Mar 29, 2022"
"4,541.09","4,575.52","4,575.65","4,517.69","4,575.52","4,575.52","Mar 28, 2022"
"4,522.91","4,543.06","4,546.03","4,501.07","4,543.06","4,543.06","Mar 25, 2022"
"4,469.98","4,520.16","4,520.58","4,465.17","4,520.16","4,520.16","Mar 24, 2022"
"4,493.10","4,456.24","4,501.07","4,455.81","4,456.24","4,456.24","Mar 23, 2022"
"4,469.10","4,511.61","4,522.00","4,469.10","4,511.61","4,511.61","Mar 22, 2022"
"4,462.40","4,461.18","4,481.75","4,424.30","4,461.18","4,461.18","Mar 21, 2022"
"4,407.34","4,463.12","4,465.40","4,390.57","4,463.12","4,463.12","Mar 18, 2022"
"4,345.11","4,411.67","4,412.67","4,335.65","4,411.67","4,411.67","Mar 17, 2022"
"4,288.14","4,357.86","4,358.90","4,251.99","4,357.86","4,357.86","Mar 16, 2022"
"4,188.82","4,262.45","4,271.05","4,187.90","4,262.45","4,262.45","Mar 15, 2022"
"4,202.75","4,173.11","4,247.57","4,161.72","4,173.11","4,173.11","Mar 14, 2022"
"4,279.50","4,204.31","4,291.01","4,200.49","4,204.31","4,204.31","Mar 11, 2022"
"4,252.55","4,259.52","4,268.28","4,209.80","4,259.52","4,259.52","Mar 10, 2022"
"4,223.10","4,277.88","4,299.40","4,223.10","4,277.88","4,277.88","Mar 09, 2022"
"4,202.66","4,170.70","4,276.94","4,157.87","4,170.70","4,170.70","Mar 08, 2022"
"4,327.01","4,201.09","4,327.01","4,199.85","4,201.09","4,201.09","Mar 07, 2022"
"4,342.12","4,328.87","4,342.12","4,284.98","4,328.87","4,328.87","Mar 04, 2022"
"4,401.31","4,363.49","4,416.78","4,345.56","4,363.49","4,363.49","Mar 03, 2022"
"4,322.56","4,386.54","4,401.48","4,322.56","4,386.54","4,386.54","Mar 02, 2022"
"4,363.14","4,306.26","4,378.45","4,279.54","4,306.26","4,306.26","Mar 01, 2022"
"4,354.17","4,373.94","4,388.84","4,315.12","4,373.94","4,373.94","Feb 28, 2022"
"4,298.38","4,384.65","4,385.34","4,286.83","4,384.65","4,384.65","Feb 25, 2022"
"4,155.77","4,288.70","4,294.73","4,114.65","4,288.70","4,288.70","Feb 24, 2022"
"4,324.93","4,225.50","4,341.51","4,221.51","4,225.50","4,225.50","Feb 23, 2022"
"4,332.74","4,304.76","4,362.12","4,267.11","4,304.76","4,304.76","Feb 22, 2022"
"4,384.57","4,348.87","4,394.60","4,327.22","4,348.87","4,348.87","Feb 18, 2022"
"4,456.06","4,380.26","4,456.06","4,373.81","4,380.26","4,380.26","Feb 17, 2022"
"4,455.75","4,475.01","4,489.55","4,429.68","4,475.01","4,475.01","Feb 16, 2022"
"4,429.28","4,471.07","4,472.77","4,429.28","4,471.07","4,471.07","Feb 15, 2022"
"4,412.61","4,401.67","4,426.22","4,364.84","4,401.67","4,401.67","Feb 14, 2022"
"4,506.27","4,418.64","4,526.33","4,401.41","4,418.64","4,418.64","Feb 11, 2022"
"4,553.24","4,504.08","4,588.92","4,484.31","4,504.08","4,504.08","Feb 10, 2022"
"4,547.00","4,587.18","4,590.03","4,547.00","4,587.18","4,587.18","Feb 09, 2022"
"4,480.02","4,521.54","4,531.32","4,465.40","4,521.54","4,521.54","Feb 08, 2022"
"4,505.75","4,483.87","4,521.86","4,471.47","4,483.87","4,483.87","Feb 07, 2022"
"4,482.79","4,500.53","4,539.66","4,451.50","4,500.53","4,500.53","Feb 04, 2022"
"4,535.41","4,477.44","4,542.88","4,470.39","4,477.44","4,477.44","Feb 03, 2022"
"4,566.39","4,589.38","4,595.31","4,544.32","4,589.38","4,589.38","Feb 02, 2022"
"4,519.57","4,546.54","4,550.49","4,483.53","4,546.54","4,546.54","Feb 01, 2022"
"4,431.79","4,515.55","4,516.89","4,414.02","4,515.55","4,515.55","Jan 31, 2022"
"4,336.19","4,431.85","4,432.72","4,292.46","4,431.85","4,431.85","Jan 28, 2022"
"4,380.58","4,326.51","4,428.74","4,309.50","4,326.51","4,326.51","Jan 27, 2022"
"4,408.43","4,349.93","4,453.23","4,304.80","4,349.93","4,349.93","Jan 26, 2022"
"4,366.64","4,356.45","4,411.01","4,287.11","4,356.45","4,356.45","Jan 25, 2022"
"4,356.32","4,410.13","4,417.35","4,222.62","4,410.13","4,410.13","Jan 24, 2022"
"4,471.38","4,397.94","4,494.52","4,395.34","4,397.94","4,397.94","Jan 21, 2022"
"4,547.35","4,482.73","4,602.11","4,477.95","4,482.73","4,482.73","Jan 20, 2022"
"4,588.03","4,532.76","4,611.55","4,530.20","4,532.76","4,532.76","Jan 19, 2022"
"4,632.24","4,577.11","4,632.24","4,568.70","4,577.11","4,577.11","Jan 18, 2022"
"4,637.99","4,662.85","4,665.13","4,614.75","4,662.85","4,662.85","Jan 14, 2022"
"4,733.56","4,659.03","4,744.13","4,650.29","4,659.03","4,659.03","Jan 13, 2022"
"4,728.59","4,726.35","4,748.83","4,706.71","4,726.35","4,726.35","Jan 12, 2022"
"4,669.14","4,713.07","4,714.13","4,638.27","4,713.07","4,713.07","Jan 11, 2022"
"4,655.34","4,670.29","4,673.02","4,582.24","4,670.29","4,670.29","Jan 10, 2022"
"4,697.66","4,677.03","4,707.95","4,662.74","4,677.03","4,677.03","Jan 07, 2022"
"4,693.39","4,696.05","4,725.01","4,671.26","4,696.05","4,696.05","Jan 06, 2022"
"4,787.99","4,700.58","4,797.70","4,699.44","4,700.58","4,700.58","Jan 05, 2022"
"4,804.51","4,793.54","4,818.62","4,774.27","4,793.54","4,793.54","Jan 04, 2022"
"4,778.14","4,796.56","4,796.64","4,758.17","4,796.56","4,796.56","Jan 03, 2022"
"4,775.21","4,766.18","4,786.83","4,765.75","4,766.18","4,766.18","Dec 31, 2021"
"4,794.23","4,778.73","4,808.93","4,775.33","4,778.73","4,778.73","Dec 30, 2021"
"4,788.64","4,793.06","4,804.06","4,778.08","4,793.06","4,793.06","Dec 29, 2021"
"4,795.49","4,786.35","4,807.02","4,780.04","4,786.35","4,786.35","Dec 28, 2021"
"4,733.99","4,791.19","4,791.49","4,733.99","4,791.19","4,791.19","Dec 27, 2021"
"4,703.96","4,725.79","4,740.74","4,703.96","4,725.79","4,725.79","Dec 23, 2021"
"4,650.36","4,696.56","4,697.67","4,645.53","4,696.56","4,696.56","Dec 22, 2021"
"4,594.96","4,649.23","4,651.14","4,583.16","4,649.23","4,649.23","Dec 21, 2021"
"4,587.90","4,568.02","4,587.90","4,531.10","4,568.02","4,568.02","Dec 20, 2021"
"4,652.50","4,620.64","4,666.70","4,600.22","4,620.64","4,620.64","Dec 17, 2021"
"4,719.13","4,668.67","4,731.99","4,651.89","4,668.67","4,668.67","Dec 16, 2021"
"4,636.46","4,709.85","4,712.60","4,611.22","4,709.85","4,709.85","Dec 15, 2021"
"4,642.99","4,634.09","4,660.47","4,606.52","4,634.09","4,634.09","Dec 14, 2021"
"4,710.30","4,668.97","4,710.30","4,667.60","4,668.97","4,668.97","Dec 13, 2021"
"4,687.64","4,712.02","4,713.57","4,670.24","4,712.02","4,712.02","Dec 10, 2021"
"4,691.00","4,667.45","4,695.26","4,665.98","4,667.45","4,667.45","Dec 09, 2021"
"4,690.86","4,701.21","4,705.06","4,674.52","4,701.21","4,701.21","Dec 08, 2021"
"4,631.97","4,686.75","4,694.04","4,631.97","4,686.75","4,686.75","Dec 07, 2021"
"4,548.37","4,591.67","4,612.60","4,540.51","4,591.67","4,591.67","Dec 06, 2021"
"4,589.49","4,538.43","4,608.03","4,495.12","4,538.43","4,538.43","Dec 03, 2021"
"4,504.73","4,577.10","4,595.46","4,504.73","4,577.10","4,577.10","Dec 02, 2021"
"4,602.82","4,513.04","4,652.94","4,510.27","4,513.04","4,513.04","Dec 01, 2021"
"4,640.25","4,567.00","4,646.02","4,560.00","4,567.00","4,567.00","Nov 30, 2021"
"4,628.75","4,655.27","4,672.95","4,625.26","4,655.27","4,655.27","Nov 29, 2021"
"4,664.63","4,594.62","4,664.63","4,585.43","4,594.62","4,594.62","Nov 26, 2021"
"4,675.78","4,701.46","4,702.87","4,659.89","4,701.46","4,701.46","Nov 24, 2021"
"4,678.48","4,690.70","4,699.39","4,652.66","4,690.70","4,690.70","Nov 23, 2021"
"4,712.00","4,682.94","4,743.83","4,682.17","4,682.94","4,682.94","Nov 22, 2021"
"4,708.44","4,697.96","4,717.75","4,694.22","4,697.96","4,697.96","Nov 19, 2021"
"4,700.72","4,704.54","4,708.80","4,672.78","4,704.54","4,704.54","Nov 18, 2021"
"4,701.50","4,688.67","4,701.50","4,684.41","4,688.67","4,688.67","Nov 17, 2021"
"4,679.42","4,700.90","4,714.95","4,679.42","4,700.90","4,700.90","Nov 16, 2021"
"4,689.30","4,682.80","4,697.42","4,672.86","4,682.80","4,682.80","Nov 15, 2021"
"4,655.24","4,682.85","4,688.47","4,650.77","4,682.85","4,682.85","Nov 12, 2021"
"4,659.39","4,649.27","4,664.55","4,648.31","4,649.27","4,649.27","Nov 11, 2021"
"4,670.26","4,646.71","4,684.85","4,630.86","4,646.71","4,646.71","Nov 10, 2021"
"4,707.25","4,685.25","4,708.53","4,670.87","4,685.25","4,685.25","Nov 09, 2021"
"4,701.48","4,701.70","4,714.92","4,694.39","4,701.70","4,701.70","Nov 08, 2021"
"4,699.26","4,697.53","4,718.50","4,681.32","4,697.53","4,697.53","Nov 05, 2021"
"4,662.93","4,680.06","4,683.00","4,662.59","4,680.06","4,680.06","Nov 04, 2021"
"4,630.65","4,660.57","4,663.46","4,621.19","4,660.57","4,660.57","Nov 03, 2021"
"4,613.34","4,630.65","4,635.15","4,613.34","4,630.65","4,630.65","Nov 02, 2021"
"4,610.62","4,613.67","4,620.34","4,595.06","4,613.67","4,613.67","Nov 01, 2021"
"4,572.87","4,605.38","4,608.08","4,567.59","4,605.38","4,605.38","Oct 29, 2021"
"4,562.84","4,596.42","4,597.55","4,562.84","4,596.42","4,596.42","Oct 28, 2021"
"4,580.22","4,551.68","4,584.57","4,551.66","4,551.68","4,551.68","Oct 27, 2021"
"4,578.69","4,574.79","4,598.53","4,569.17","4,574.79","4,574.79","Oct 26, 2021"
"4,553.69","4,566.48","4,572.62","4,537.36","4,566.48","4,566.48","Oct 25, 2021"
"4,546.12","4,544.90","4,559.67","4,524.00","4,544.90","4,544.90","Oct 22, 2021"
"4,532.24","4,549.78","4,551.44","4,526.89","4,549.78","4,549.78","Oct 21, 2021"
"4,524.42","4,536.19","4,540.87","4,524.40","4,536.19","4,536.19","Oct 20, 2021"
"4,497.34","4,519.63","4,520.40","4,496.41","4,519.63","4,519.63","Oct 19, 2021"
"4,463.72","4,486.46","4,488.75","4,447.47","4,486.46","4,486.46","Oct 18, 2021"
"4,447.69","4,471.37","4,475.82","4,447.69","4,471.37","4,471.37","Oct 15, 2021"
"4,386.75","4,438.26","4,439.73","4,386.75","4,438.26","4,438.26","Oct 14, 2021"
"4,358.01","4,363.80","4,372.87","4,329.92","4,363.80","4,363.80","Oct 13, 2021"
